starter,starter_KEGG_ID,starter_in,starter_out,starter_total,receiver,receiver_KEGG_ID,receiver_in,receiver_out,receiver_total,relation,PMID,Img,GPT_answer,KEGG_matched
RAS,None,43,57,100,BRAF,hsa:673,14,15,29,activate,30231382,30231382_page9_107.jpg,Yes,gene not mapped
COT,hsa:54677,0,1,1,MEK1,hsa:5604,5,4,9,activate,25257766,25257766_page1_24.jpg,Yes,No
Mmip-2,hsa:56163,1,1,2,MMP-9,hsa:4318,1,2,3,activate,25467291,25467291_page4_98.jpg,Yes,No
ERK,hsa:5594,47,29,76,MEK,hsa:5609,62,44,106,activate,25488861,25488861_page1_19.jpg,Yes,No
ERK,hsa:5594,47,29,76,MEK,hsa:5609,62,44,106,activate,25488861,25488861_page1_19.jpg,Yes,No
ERK,hsa:5594,47,29,76,MEK,hsa:5609,62,44,106,activate,25488861,25488861_page1_19.jpg,Yes,No
ERK,hsa:5594,47,29,76,MEK,hsa:5609,62,44,106,activate,26960735,26960735_page1_76.jpg,Yes,No
ERK,hsa:5594,47,29,76,MEK,hsa:5609,62,44,106,activate,26960735,26960735_page3_237.jpg,Yes,No
ERK,hsa:5594,47,29,76,MEK,hsa:5609,62,44,106,activate,27912827,27912827_page2_23.jpg,Yes,No
ERK,hsa:5594,47,29,76,MEK,hsa:5609,62,44,106,activate,27912827,27912827_page2_23.jpg,Yes,No
ERK,hsa:5594,47,29,76,MEK,hsa:5609,62,44,106,activate,29894909,29894909_page3_53.jpg,Yes,No
ERK,hsa:5594,47,29,76,MEK,hsa:5609,62,44,106,activate,30231382,30231382_page9_107.jpg,Yes,No
ERK,hsa:5594,47,29,76,MEK,hsa:5609,62,44,106,activate,31917616,31917616_page46_222.jpg,Yes,No
ERK,hsa:5594,47,29,76,MEK,hsa:5609,62,44,106,activate,32505631,32505631_page27_166.jpg,Yes,No
ERK,hsa:5594,47,29,76,MEK,hsa:5609,62,44,106,activate,32750701,32750701_page2_58.jpg,Yes,No
ERK,hsa:5594,47,29,76,MEK,hsa:5609,62,44,106,activate,34323489,34323489_page2_937.jpg,Yes,No
Raf,None,37,40,77,Raf,None,37,40,77,activate,25488861,25488861_page1_19.jpg,Yes,gene not mapped
ERK,hsa:5594,47,29,76,JNK,hsa:5599,7,1,8,activate,25535693,25535693_page43_1683.jpg,Yes,No
RAC,hsa:207,5,7,12,PDK1,hsa:5163,4,3,7,activate,25535693,25535693_page43_1683.jpg,Yes,No
Raf,None,37,40,77,MEKK,hsa:4214,1,1,2,activate,25557115,25557115_page0_113.jpg,Yes,gene not mapped
BiP,hsa:3309,2,4,6,IRE1,hsa:2081,4,2,6,activate,25573651,25573651_page6_22.jpg,Yes,No
BiP,hsa:3309,2,4,6,IRE1,hsa:2081,4,2,6,activate,25573651,25573651_page6_22.jpg,Yes,No
BiP,hsa:3309,2,4,6,BiP,hsa:3309,2,4,6,activate,25573651,25573651_page6_22.jpg,Yes,No
BiP,hsa:3309,2,4,6,BiP,hsa:3309,2,4,6,activate,25573651,25573651_page6_22.jpg,Yes,No
E2F,None,3,2,5,ON,hsa:6678,1,1,2,activate,25573651,25573651_page6_22.jpg,Yes,gene not mapped
IRE1,hsa:2081,4,2,6,IRE1,hsa:2081,4,2,6,activate,25573651,25573651_page6_22.jpg,Yes,No
IRE1,hsa:2081,4,2,6,IRE1,hsa:2081,4,2,6,activate,25573651,25573651_page6_22.jpg,Yes,No
PERK,hsa:9451,1,1,2,PERK,hsa:9451,1,1,2,activate,25573651,25573651_page6_22.jpg,Yes,No
HDAC,hsa:9734,0,2,2,RB,hsa:5925,3,2,5,activate,25573651,25573651_page6_22.jpg,Yes,No
CDK16,hsa:5127,0,1,1,RB,hsa:5925,3,2,5,activate,25573651,25573651_page6_22.jpg,Yes,No
ON,hsa:6678,1,1,2,E2F,None,3,2,5,activate,25573651,25573651_page6_22.jpg,Yes,gene not mapped
AKT,hsa:207,65,58,123,PIP,hsa:5304,3,2,5,activate,25601485,25601485_page1_29.jpg,Yes,No
p110,hsa:9733,1,1,2,PIP,hsa:5304,3,2,5,activate,25601485,25601485_page1_29.jpg,Yes,No
JAK,None,7,20,27,STAT3,hsa:6774,22,23,45,activate,25639867,25639867_page8_110.jpg,Yes,gene not mapped
JAK,None,7,20,27,STAT3,hsa:6774,22,23,45,activate,29216787,29216787_page19_233.jpg,Yes,gene not mapped
JAK,None,7,20,27,STAT3,hsa:6774,22,23,45,activate,31917616,31917616_page46_222.jpg,Yes,gene not mapped
JAK,None,7,20,27,STAT3,hsa:6774,22,23,45,activate,32307773,32307773_page3_36.jpg,Yes,gene not mapped
JAK,None,7,20,27,STAT3,hsa:6774,22,23,45,activate,33290717,33290717_page2_75.jpg,Yes,gene not mapped
TCF4,hsa:6925,0,1,1,G-CSF,hsa:1440,1,0,1,activate,25639867,25639867_page8_110.jpg,Yes,No
HMGA2,hsa:8091,1,1,2,Mcl-1,hsa:4170,1,0,1,activate,25760961,25760961_page5_262.jpg,Yes,No
EMT,hsa:3702,10,7,17,HMGA2,hsa:8091,1,1,2,activate,25760961,25760961_page5_262.jpg,Yes,No
ROCK,None,3,1,4,LIMK,hsa:3984,2,1,3,activate,25784483,25784483_page3_10.jpg,Yes,gene not mapped
ERK,hsa:5594,47,29,76,ROCK,None,3,1,4,activate,25784483,25784483_page3_10.jpg,Yes,gene not mapped
EGFR,hsa:1956,10,13,23,LIMK,hsa:3984,2,1,3,activate,25784483,25784483_page3_10.jpg,Yes,No
p21,hsa:1026,4,4,8,BAX,hsa:581,6,4,10,activate,26125230,26125230_page2_9.jpg,Yes,No
MDM2,hsa:4193,1,3,4,p53,hsa:7157,6,12,18,activate,26125230,26125230_page2_9.jpg,Yes,No
BAX,hsa:581,6,4,10,PUMA,hsa:27113,2,3,5,activate,26125230,26125230_page2_9.jpg,Yes,No
BAX,hsa:581,6,4,10,PUMA,hsa:27113,2,3,5,activate,27102150,27102150_page5_20.jpg,Yes,No
MHC,hsa:3107,2,4,6,PD-L1,hsa:29126,6,6,12,activate,26134219,26134219_page2_12.jpg,Yes,No
PI3K,hsa:5290,53,57,110,NF-KB,None,13,6,19,activate,26147006,26147006_page6_73.jpg,Yes,gene not mapped
Raf,None,37,40,77,PI3K,hsa:5290,53,57,110,activate,26182407,26182407_page2_17.jpg,Yes,gene not mapped
Raf,None,37,40,77,PI3K,hsa:5290,53,57,110,activate,26182407,26182407_page6_30.jpg,Yes,gene not mapped
Raf,None,37,40,77,JAK,None,7,20,27,activate,26182407,26182407_page6_30.jpg,Yes,gene not mapped
JAK,None,7,20,27,STAT,hsa:6646,20,7,27,activate,26182407,26182407_page6_30.jpg,Yes,gene not mapped
JAK,None,7,20,27,STAT,hsa:6646,20,7,27,activate,26802023,26802023_page5_22.jpg,Yes,gene not mapped
JAK,None,7,20,27,STAT,hsa:6646,20,7,27,activate,26802023,26802023_page5_24.jpg,Yes,gene not mapped
JAK,None,7,20,27,STAT,hsa:6646,20,7,27,activate,30865033,30865033_page1_6.jpg,Yes,gene not mapped
JAK,None,7,20,27,STAT,hsa:6646,20,7,27,activate,31010761,31010761_page2_116.jpg,Yes,gene not mapped
JAK,None,7,20,27,STAT,hsa:6646,20,7,27,activate,31387256,31387256_page2_203.jpg,Yes,gene not mapped
JAK,None,7,20,27,STAT,hsa:6646,20,7,27,activate,32292093,32292093_page2_174.jpg,Yes,gene not mapped
JAK,None,7,20,27,STAT,hsa:6646,20,7,27,activate,33435440,33435440_page2_101.jpg,Yes,gene not mapped
KRAS,hsa:3845,5,17,22,MEK,hsa:5609,62,44,106,activate,26685983,26685983_page0_57.jpg,Yes,No
KRAS,hsa:3845,5,17,22,MEK,hsa:5609,62,44,106,activate,26685983,26685983_page0_57.jpg,Yes,No
EGFR,hsa:1956,10,13,23,MEK,hsa:5609,62,44,106,activate,26685983,26685983_page0_57.jpg,Yes,No
EGFR,hsa:1956,10,13,23,MEK,hsa:5609,62,44,106,activate,26685983,26685983_page0_57.jpg,Yes,No
MEK,hsa:5609,62,44,106,KRAS,hsa:3845,5,17,22,activate,26685983,26685983_page0_57.jpg,Yes,No
PI3K,hsa:5290,53,57,110,MAPK,None,13,15,28,activate,26802023,26802023_page2_7.jpg,Yes,gene not mapped
PI3K,hsa:5290,53,57,110,MAPK,None,13,15,28,activate,26802023,26802023_page2_7.jpg,Yes,gene not mapped
PI3K,hsa:5290,53,57,110,MAPK,None,13,15,28,activate,26802023,26802023_page5_22.jpg,Yes,gene not mapped
MAPK,None,13,15,28,ERK,hsa:5594,47,29,76,activate,26802023,26802023_page2_7.jpg,Yes,gene not mapped
MAPK,None,13,15,28,ERK,hsa:5594,47,29,76,activate,26802023,26802023_page2_9.jpg,Yes,gene not mapped
MAPK,None,13,15,28,ERK,hsa:5594,47,29,76,activate,26802023,26802023_page5_22.jpg,Yes,gene not mapped
MAPK,None,13,15,28,ERK,hsa:5594,47,29,76,activate,26802023,26802023_page5_24.jpg,Yes,gene not mapped
MAPK,None,13,15,28,ERK,hsa:5594,47,29,76,activate,30878128,30878128_page2_19.jpg,Yes,gene not mapped
MAPK,None,13,15,28,ERK,hsa:5594,47,29,76,activate,31010761,31010761_page2_116.jpg,Yes,gene not mapped
EML4-ALK,None,2,8,10,MAPK,None,13,15,28,activate,26802023,26802023_page2_9.jpg,Yes,gene not mapped
EML4-ALK,None,2,8,10,PI3K,hsa:5290,53,57,110,activate,26802023,26802023_page2_9.jpg,Yes,gene not mapped
EML4-ALK,None,2,8,10,PI3K,hsa:5290,53,57,110,activate,26802023,26802023_page5_24.jpg,Yes,gene not mapped
EML4-ALK,None,2,8,10,PI3K,hsa:5290,53,57,110,activate,26802023,26802023_page5_24.jpg,Yes,gene not mapped
EML4-ALK,None,2,8,10,PI3K,hsa:5290,53,57,110,activate,26802023,26802023_page5_24.jpg,Yes,gene not mapped
EML4-ALK,None,2,8,10,PI3K,hsa:5290,53,57,110,activate,33225619,33225619_page2_27.jpg,Yes,gene not mapped
JAK,None,7,20,27,PI3K,hsa:5290,53,57,110,activate,26802023,26802023_page5_22.jpg,Yes,gene not mapped
JAK,None,7,20,27,PI3K,hsa:5290,53,57,110,activate,31010761,31010761_page2_116.jpg,Yes,gene not mapped
p190RhoGEF,hsa:64283,0,1,1,DBL,hsa:4168,1,0,1,activate,26809240,26809240_page5_113.jpg,Yes,No
GRB2,hsa:2885,3,8,11,Bst1,hsa:80055,3,2,5,activate,26809240,26809240_page5_113.jpg,Yes,No
VIL2,hsa:7430,1,1,2,N-WASP,hsa:8976,1,0,1,activate,26809240,26809240_page5_113.jpg,Yes,No
MTOR,hsa:2475,50,25,75,PI3K,hsa:5290,53,57,110,activate,26861738,26861738_page4_100.jpg,Yes,No
MTOR,hsa:2475,50,25,75,PI3K,hsa:5290,53,57,110,activate,32292093,32292093_page2_174.jpg,Yes,No
MEK1,hsa:5604,5,4,9,Raf,None,37,40,77,activate,26893312,26893312_page7_41.jpg,Yes,gene not mapped
ERK,hsa:5594,47,29,76,MAPK,None,13,15,28,activate,26898616,26898616_page6_80.jpg,Yes,gene not mapped
DLG,None,0,1,1,PI3K,hsa:5290,53,57,110,activate,26922479,26922479_page5_250.jpg,Yes,gene not mapped
BRAF,hsa:673,14,15,29,MEK,hsa:5609,62,44,106,activate,27066905,27066905_page4_61.jpg,Yes,No
BRAF,hsa:673,14,15,29,MEK,hsa:5609,62,44,106,activate,27066905,27066905_page4_61.jpg,Yes,No
BRAF,hsa:673,14,15,29,MEK,hsa:5609,62,44,106,activate,28109399,28109399_page36_658.jpg,Yes,No
BRAF,hsa:673,14,15,29,MEK,hsa:5609,62,44,106,activate,30231382,30231382_page9_107.jpg,Yes,No
BRAF,hsa:673,14,15,29,MEK,hsa:5609,62,44,106,activate,30231382,30231382_page9_107.jpg,Yes,No
BRAF,hsa:673,14,15,29,MEK,hsa:5609,62,44,106,activate,30231382,30231382_page9_107.jpg,Yes,No
BRAF,hsa:673,14,15,29,MEK,hsa:5609,62,44,106,activate,30231382,30231382_page9_107.jpg,Yes,No
BRAF,hsa:673,14,15,29,MEK,hsa:5609,62,44,106,activate,30231382,30231382_page9_107.jpg,Yes,No
BRAF,hsa:673,14,15,29,MEK,hsa:5609,62,44,106,activate,30231382,30231382_page9_107.jpg,Yes,No
MAPK,None,13,15,28,MUC5AC,hsa:4586,1,0,1,activate,27066905,27066905_page4_61.jpg,Yes,gene not mapped
MAPK,None,13,15,28,MEK,hsa:5609,62,44,106,activate,27066905,27066905_page4_61.jpg,Yes,gene not mapped
MAPK,None,13,15,28,MEK,hsa:5609,62,44,106,activate,27912827,27912827_page2_23.jpg,Yes,gene not mapped
MAPK,None,13,15,28,MEK,hsa:5609,62,44,106,activate,32292093,32292093_page2_174.jpg,Yes,gene not mapped
G2,hsa:25758,1,1,2,BAX,hsa:581,6,4,10,activate,27102150,27102150_page5_20.jpg,Yes,No
PUMA,hsa:27113,2,3,5,BAX,hsa:581,6,4,10,activate,27102150,27102150_page5_20.jpg,Yes,No
RAS,None,43,57,100,PKC,hsa:112476,8,7,15,activate,27381269,27381269_page59_356.jpg,Yes,gene not mapped
CXCL12,hsa:6387,0,1,1,AKT1,hsa:207,3,0,3,activate,27581786,27581786_page21_97.jpg,Yes,No
MMP9,hsa:4318,1,1,2,TIMP1,hsa:7076,3,0,3,activate,27581786,27581786_page21_97.jpg,Yes,No
MMP,None,0,2,2,MMP1,hsa:4312,3,0,3,activate,27581786,27581786_page21_97.jpg,Yes,gene not mapped
MMP,None,0,2,2,MMP1,hsa:4312,3,0,3,activate,27581786,27581786_page21_97.jpg,Yes,gene not mapped
SPARC,hsa:6678,0,1,1,TIMP1,hsa:7076,3,0,3,activate,27581786,27581786_page21_97.jpg,Yes,No
VEGFA,hsa:7422,0,2,2,AKT1,hsa:207,3,0,3,activate,27581786,27581786_page21_97.jpg,Yes,No
EIF4A2,hsa:1974,0,1,1,EIF3A,hsa:8661,2,0,2,activate,27840927,27840927_page6_16.jpg,Yes,No
AKT,hsa:207,65,58,123,4E-BP1,hsa:1978,2,1,3,activate,27897231,27897231_page8_167.jpg,Yes,No
AKT,hsa:207,65,58,123,BIM,hsa:10018,7,1,8,activate,27912827,27912827_page2_23.jpg,Yes,No
AKT,hsa:207,65,58,123,BIM,hsa:10018,7,1,8,activate,31002952,31002952_page10_228.jpg,Yes,No
ERK,hsa:5594,47,29,76,CDK4,hsa:1019,9,2,11,activate,28109399,28109399_page36_658.jpg,Yes,No
ERK,hsa:5594,47,29,76,RHOA,hsa:387,1,1,2,activate,28109399,28109399_page36_658.jpg,Yes,No
RHOA,hsa:387,1,1,2,FAK,hsa:5747,6,4,10,activate,28109399,28109399_page36_658.jpg,Yes,No
BAX,hsa:581,6,4,10,p53,hsa:7157,6,12,18,activate,28208579,28208579_page5_302.jpg,Yes,No
MTORC1,None,4,6,10,p70S6Kb,hsa:6199,3,0,3,activate,28208579,28208579_page7_414.jpg,Yes,gene not mapped
ERK,hsa:5594,47,29,76,MTORC1,None,4,6,10,activate,28208579,28208579_page7_414.jpg,Yes,gene not mapped
PI3K,hsa:5290,53,57,110,MORC2,hsa:22880,1,1,2,activate,28208579,28208579_page7_414.jpg,Yes,No
AMPK,hsa:5563,4,7,11,MTORC1,None,4,6,10,activate,28208579,28208579_page7_414.jpg,Yes,gene not mapped
ERK,hsa:5594,47,29,76,TSC1,hsa:7248,4,4,8,activate,28208579,28208579_page7_414.jpg,Yes,No
p65,hsa:5970,1,2,3,SNAIL,hsa:6615,6,5,11,activate,28412955,28412955_page10_215.jpg,Yes,No
LKB,None,1,1,2,P50,hsa:8874,1,0,1,activate,28412955,28412955_page10_215.jpg,Yes,gene not mapped
IKK,None,0,3,3,LKB,None,1,1,2,activate,28412955,28412955_page10_215.jpg,Yes,gene not mapped
EMT,hsa:3702,10,7,17,SNAIL,hsa:6615,6,5,11,activate,28412955,28412955_page10_215.jpg,Yes,No
EMT,hsa:3702,10,7,17,SNAIL,hsa:6615,6,5,11,activate,34506873,34506873_page51_161.jpg,Yes,No
SMAD3,hsa:4088,0,2,2,SMAD2,hsa:4087,5,1,6,activate,28412955,28412955_page10_215.jpg,Yes,No
SMAD4,hsa:4089,1,6,7,SMAD2,hsa:4087,5,1,6,activate,28412955,28412955_page10_215.jpg,Yes,No
SMAD4,hsa:4089,1,6,7,SMAD2,hsa:4087,5,1,6,activate,32750701,32750701_page2_58.jpg,Yes,No
SNAIL,hsa:6615,6,5,11,EMT,hsa:3702,10,7,17,activate,28412955,28412955_page10_215.jpg,Yes,No
WD,hsa:6521,0,2,2,Raf,None,37,40,77,activate,28463570,28463570_page18_222.jpg,Yes,gene not mapped
RND3,hsa:390,0,1,1,TP53,hsa:7157,8,7,15,activate,28501728,28501728_page4_38.jpg,Yes,No
PGAM,None,1,2,3,PGK,hsa:5592,2,1,3,activate,28570035,28570035_page35_76.jpg,Yes,gene not mapped
PKM,hsa:5315,0,1,1,ENO,None,1,1,2,activate,28570035,28570035_page35_76.jpg,Yes,gene not mapped
ENO,None,1,1,2,PGAM,None,1,2,3,activate,28570035,28570035_page35_76.jpg,Yes,gene not mapped
PGK,hsa:5592,2,1,3,GAPDH,hsa:2597,2,2,4,activate,28570035,28570035_page35_76.jpg,Yes,No
ACC,hsa:31,0,1,1,PDH,hsa:54704,1,0,1,activate,28570035,28570035_page35_76.jpg,Yes,No
PI3,hsa:5266,0,1,1,PI2,hsa:1992,1,0,1,activate,28625620,28625620_page1_7.jpg,Yes,No
PKC,hsa:112476,8,7,15,BAD,hsa:572,4,0,4,activate,28717185,28717185_page13_107.jpg,Yes,No
SAT3,hsa:6484,1,1,2,MTOR,hsa:2475,50,25,75,activate,28795492,28795492_page1_3.jpg,Yes,No
S6K,hsa:6198,3,2,5,MTOR,hsa:2475,50,25,75,activate,28795492,28795492_page1_3.jpg,Yes,No
S6K,hsa:6198,3,2,5,MTOR,hsa:2475,50,25,75,activate,34323489,34323489_page2_937.jpg,Yes,No
PIP2,None,0,2,2,PLC-y,None,5,5,10,activate,28795492,28795492_page1_3.jpg,Yes,gene not mapped
CELL,hsa:1056,0,2,2,PI3K,hsa:5290,53,57,110,activate,28795492,28795492_page1_3.jpg,Yes,No
PI3K,hsa:5290,53,57,110,SAT3,hsa:6484,1,1,2,activate,28795492,28795492_page1_3.jpg,Yes,No
TGFB,hsa:7040,0,2,2,EMT,hsa:3702,10,7,17,activate,28990243,28990243_page4_28.jpg,Yes,No
TGFB,hsa:7040,0,2,2,EMT,hsa:3702,10,7,17,activate,28990243,28990243_page4_28.jpg,Yes,No
SHP-2,hsa:5781,0,2,2,PI3K,hsa:5290,53,57,110,activate,29156447,29156447_page49_104.jpg,Yes,No
EML4-ALK,None,2,8,10,MEK,hsa:5609,62,44,106,activate,29167009,29167009_page3_11.jpg,Yes,gene not mapped
MEK,hsa:5609,62,44,106,c-Jun,hsa:3725,5,0,5,activate,29167009,29167009_page3_11.jpg,Yes,No
PI3K,hsa:5290,53,57,110,PD-L1,hsa:29126,6,6,12,activate,29167009,29167009_page3_11.jpg,Yes,No
MEK,hsa:5609,62,44,106,EGFR,hsa:1956,10,13,23,activate,29167009,29167009_page3_11.jpg,Yes,No
PD-L1,hsa:29126,6,6,12,MHC,hsa:3107,2,4,6,activate,29167009,29167009_page3_11.jpg,Yes,No
ERK,hsa:5594,47,29,76,MTOR,hsa:2475,50,25,75,activate,29216787,29216787_page19_233.jpg,Yes,No
AKT,hsa:207,65,58,123,PI3K,hsa:5290,53,57,110,activate,29216787,29216787_page19_233.jpg,Yes,No
AKT,hsa:207,65,58,123,PI3K,hsa:5290,53,57,110,activate,29693703,29693703_page5_14.jpg,Yes,No
AKT,hsa:207,65,58,123,PI3K,hsa:5290,53,57,110,activate,32450595,32450595_page1_61.jpg,Yes,No
AKT,hsa:207,65,58,123,PI3K,hsa:5290,53,57,110,activate,32873398,32873398_page5_145.jpg,Yes,No
MHC,hsa:3107,2,4,6,CD28,hsa:940,1,2,3,activate,29227909,29227909_page4_84.jpg,Yes,No
AMPK,hsa:5563,4,7,11,ULK1,hsa:8408,4,0,4,activate,29650275,29650275_page1_14.jpg,Yes,No
MTORC1,None,4,6,10,ULK1,hsa:8408,4,0,4,activate,29650275,29650275_page1_14.jpg,Yes,gene not mapped
PLC,hsa:3339,0,2,2,PKC,hsa:112476,8,7,15,activate,29693703,29693703_page5_14.jpg,Yes,No
RAS,None,43,57,100,MAPK,None,13,15,28,activate,29693703,29693703_page5_14.jpg,Yes,gene not mapped
RAS,None,43,57,100,MAPK,None,13,15,28,activate,31010761,31010761_page2_116.jpg,Yes,gene not mapped
VEGF,hsa:7422,3,4,7,HIF-1,hsa:29072,4,4,8,activate,29693703,29693703_page5_14.jpg,Yes,No
EMT,hsa:3702,10,7,17,Met,hsa:79811,1,1,2,activate,29726094,29726094_page4_32.jpg,Yes,No
ERK1,hsa:5595,9,6,15,DNA,None,3,1,4,activate,29729495,29729495_page44_89.jpg,Yes,gene not mapped
SOS,hsa:64132,1,10,11,PI3K,hsa:5290,53,57,110,activate,29729495,29729495_page44_89.jpg,Yes,No
MTOR,hsa:2475,50,25,75,DNA,None,3,1,4,activate,29729495,29729495_page44_89.jpg,Yes,gene not mapped
DNA,None,3,1,4,ERK1,hsa:5595,9,6,15,activate,29729495,29729495_page44_89.jpg,Yes,gene not mapped
K-Ras,hsa:3845,0,2,2,TIAM,None,1,1,2,activate,29894909,29894909_page3_53.jpg,Yes,gene not mapped
PAK,None,3,1,4,RAC,hsa:207,5,7,12,activate,29894909,29894909_page3_53.jpg,Yes,gene not mapped
RAC,hsa:207,5,7,12,PAK,None,3,1,4,activate,29894909,29894909_page3_53.jpg,Yes,gene not mapped
RAC,hsa:207,5,7,12,PAK,None,3,1,4,activate,29894909,29894909_page3_53.jpg,Yes,gene not mapped
RAC,hsa:207,5,7,12,RAC,hsa:207,5,7,12,activate,29894909,29894909_page3_53.jpg,Yes,No
RAC,hsa:207,5,7,12,RAC,hsa:207,5,7,12,activate,29894909,29894909_page3_53.jpg,Yes,No
SRS,hsa:6611,0,2,2,SR,hsa:6623,2,0,2,activate,29958628,29958628_page6_182.jpg,Yes,No
SRS,hsa:6611,0,2,2,SR,hsa:6623,2,0,2,activate,29958628,29958628_page6_182.jpg,Yes,No
SRC,hsa:6714,3,5,8,AKT,hsa:207,65,58,123,activate,29970127,29970127_page12_212.jpg,Yes,No
ERK1,hsa:5595,9,6,15,SNAIL,hsa:6615,6,5,11,activate,29970127,29970127_page12_212.jpg,Yes,No
TF,hsa:2152,1,7,8,p38,hsa:10598,5,2,7,activate,30217255,30217255_page26_90.jpg,Yes,No
TF,hsa:2152,1,7,8,p38,hsa:10598,5,2,7,activate,30217255,30217255_page26_90.jpg,Yes,No
TF,hsa:2152,1,7,8,JNK,hsa:5599,7,1,8,activate,30217255,30217255_page26_90.jpg,Yes,No
MAP2K,None,3,3,6,ERK,hsa:5594,47,29,76,activate,30217255,30217255_page26_90.jpg,Yes,gene not mapped
MAP2K,None,3,3,6,JNK,hsa:5599,7,1,8,activate,30217255,30217255_page26_90.jpg,Yes,gene not mapped
MAP2K,None,3,3,6,p38,hsa:10598,5,2,7,activate,30217255,30217255_page26_90.jpg,Yes,gene not mapped
JNK,hsa:5599,7,1,8,TF,hsa:2152,1,7,8,activate,30217255,30217255_page26_90.jpg,Yes,No
p38,hsa:10598,5,2,7,JNK,hsa:5599,7,1,8,activate,30217255,30217255_page26_90.jpg,Yes,No
MAP3K,None,0,1,1,MAP2K,None,3,3,6,activate,30217255,30217255_page26_90.jpg,Yes,gene not mapped
ERK,hsa:5594,47,29,76,p38,hsa:10598,5,2,7,activate,30217255,30217255_page26_90.jpg,Yes,No
RAS,None,43,57,100,NRAS,hsa:4893,1,1,2,activate,30231382,30231382_page9_107.jpg,Yes,gene not mapped
EGFR,hsa:1956,10,13,23,MTOR,hsa:2475,50,25,75,activate,30318082,30318082_page15_89.jpg,Yes,No
TWIST1,hsa:7291,1,1,2,MIR186,hsa:406962,2,3,5,activate,30419315,30419315_page26_117.jpg,Yes,No
MIR34A,hsa:407040,2,3,5,AXL,hsa:558,6,0,6,activate,30419315,30419315_page26_117.jpg,Yes,No
AMPK,hsa:5563,4,7,11,AMOTL1,hsa:154810,1,0,1,activate,30419315,30419315_page28_137.jpg,Yes,No
TEAD,None,2,5,7,AXL,hsa:558,6,0,6,activate,30419315,30419315_page28_137.jpg,Yes,gene not mapped
EMT,hsa:3702,10,7,17,AXL,hsa:558,6,0,6,activate,30419315,30419315_page28_137.jpg,Yes,No
PD1,hsa:5133,2,3,5,PDL1,hsa:29126,3,2,5,activate,30499220,30499220_page5_50.jpg,Yes,No
PD1,hsa:5133,2,3,5,PDL1,hsa:29126,3,2,5,activate,30499220,30499220_page5_50.jpg,Yes,No
PD1,hsa:5133,2,3,5,PDL1,hsa:29126,3,2,5,activate,30499220,30499220_page5_50.jpg,Yes,No
CDC37,hsa:11140,0,1,1,AKT,hsa:207,65,58,123,activate,30551551,30551551_page12_252.jpg,Yes,No
AC,hsa:427,1,1,2,TRADD,hsa:8717,2,0,2,activate,30551551,30551551_page12_252.jpg,Yes,No
TNFR,None,0,1,1,TRADD,hsa:8717,2,0,2,activate,30551551,30551551_page12_252.jpg,Yes,gene not mapped
AKT,hsa:207,65,58,123,P27,hsa:3429,3,2,5,activate,30551551,30551551_page12_252.jpg,Yes,No
CAF,None,1,1,2,EMT,hsa:3702,10,7,17,activate,30704051,30704051_page3_357.jpg,Yes,gene not mapped
ALK,hsa:238,1,2,3,RAS,None,43,57,100,activate,30865033,30865033_page1_6.jpg,Yes,gene not mapped
RET,hsa:5979,0,1,1,JAK,None,7,20,27,activate,30865033,30865033_page1_6.jpg,Yes,gene not mapped
MEX,hsa:151112,2,1,3,ERK,hsa:5594,47,29,76,activate,30878128,30878128_page2_19.jpg,Yes,No
RAS,None,43,57,100,JAK2,hsa:3717,2,6,8,activate,30878128,30878128_page2_19.jpg,Yes,gene not mapped
ERK,hsa:5594,47,29,76,MEX,hsa:151112,2,1,3,activate,30878128,30878128_page2_19.jpg,Yes,No
RAS,None,43,57,100,MEX,hsa:151112,2,1,3,activate,30878128,30878128_page2_19.jpg,Yes,gene not mapped
MAPK,None,13,15,28,JAK2,hsa:3717,2,6,8,activate,30878128,30878128_page2_19.jpg,Yes,gene not mapped
FAK,hsa:5747,6,4,10,SRC,hsa:6714,3,5,8,activate,30982492,30982492_page3_44.jpg,Yes,No
CD44,hsa:960,0,1,1,EGFR,hsa:1956,10,13,23,activate,30982492,30982492_page3_44.jpg,Yes,No
NF-KB,None,13,6,19,FAK,hsa:5747,6,4,10,activate,30982492,30982492_page3_44.jpg,Yes,gene not mapped
JAK,None,7,20,27,RAS,None,43,57,100,activate,31010761,31010761_page2_116.jpg,Yes,gene not mapped
JAK,None,7,20,27,RAS,None,43,57,100,activate,31010761,31010761_page2_116.jpg,Yes,gene not mapped
PPT1,hsa:5538,0,1,1,PKC,hsa:112476,8,7,15,activate,31155338,31155338_page4_126.jpg,Yes,No
SMYD2,hsa:56950,0,2,2,PKC,hsa:112476,8,7,15,activate,31155338,31155338_page4_126.jpg,Yes,No
KRAS,hsa:3845,5,17,22,TP53,hsa:7157,8,7,15,activate,31172347,31172347_page2_28.jpg,Yes,No
KRAS,hsa:3845,5,17,22,STK11,hsa:6794,1,0,1,activate,31172347,31172347_page2_28.jpg,Yes,No
p53,hsa:7157,6,12,18,PARP,hsa:142,1,0,1,activate,31215445,31215445_page11_218.jpg,Yes,No
BAX,hsa:581,6,4,10,BID,hsa:637,2,1,3,activate,31215445,31215445_page11_218.jpg,Yes,No
NF-KB,None,13,6,19,MURF-1,hsa:84676,1,0,1,activate,31228648,31228648_page20_234.jpg,Yes,gene not mapped
