starter,starter_KEGG_ID,starter_in,starter_out,starter_total,receiver,receiver_KEGG_ID,receiver_in,receiver_out,receiver_total,relation,PMID,Img,GPT_answer,KEGG_matched
MORC2,hsa:22880,1,1,2,AKT,hsa:207,65,58,123,activate,24389182,24389182_page4_13.jpg,No,No
PTEN,hsa:5728,12,22,34,PI3K,hsa:5290,53,57,110,activate,24389182,24389182_page4_13.jpg,No,No
PTEN,hsa:5728,12,22,34,PI3K,hsa:5290,53,57,110,activate,31485605,31485605_page9_37.jpg,No,No
PTEN,hsa:5728,12,22,34,PI3K,hsa:5290,53,57,110,activate,32454155,32454155_page4_37.jpg,No,No
AKT,hsa:207,65,58,123,PTEN,hsa:5728,12,22,34,activate,24389182,24389182_page4_13.jpg,Yes,No
AKT,hsa:207,65,58,123,PTEN,hsa:5728,12,22,34,activate,29894909,29894909_page3_53.jpg,Yes,No
PI3K,hsa:5290,53,57,110,PTEN,hsa:5728,12,22,34,activate,24389182,24389182_page4_13.jpg,Yes,No
PI3K,hsa:5290,53,57,110,PTEN,hsa:5728,12,22,34,activate,32615820,32615820_page64_320.jpg,Yes,No
CDC2,hsa:983,1,1,2,G2,hsa:25758,1,1,2,activate,24486218,24486218_page8_127.jpg,Yes,No
WEE1,hsa:7465,1,1,2,CDC2,hsa:983,1,1,2,activate,24486218,24486218_page8_127.jpg,Yes,No
KRAS,hsa:3845,5,17,22,STAT,hsa:6646,20,7,27,activate,24566035,24566035_page3_43.jpg,Yes,No
KRAS,hsa:3845,5,17,22,STAT,hsa:6646,20,7,27,activate,24566035,24566035_page3_43.jpg,Yes,No
KRAS,hsa:3845,5,17,22,STAT,hsa:6646,20,7,27,activate,24853389,24853389_page3_10.jpg,Yes,No
KRAS,hsa:3845,5,17,22,STAT,hsa:6646,20,7,27,activate,24853389,24853389_page3_10.jpg,Yes,No
STAT,hsa:6646,20,7,27,MTOR,hsa:2475,50,25,75,activate,24566035,24566035_page3_43.jpg,Yes,No
STAT,hsa:6646,20,7,27,MTOR,hsa:2475,50,25,75,activate,32750701,32750701_page2_58.jpg,Yes,No
STAT,hsa:6646,20,7,27,KRAS,hsa:3845,5,17,22,activate,24566035,24566035_page3_43.jpg,No,No
MTOR,hsa:2475,50,25,75,STAT,hsa:6646,20,7,27,activate,24566035,24566035_page3_43.jpg,Yes,No
MTOR,hsa:2475,50,25,75,STAT,hsa:6646,20,7,27,activate,31387256,31387256_page2_203.jpg,Yes,No
MYC,hsa:4609,4,2,6,BIM,hsa:10018,7,1,8,activate,24618619,24618619_page10_39.jpg,Yes,No
ERK1,hsa:5595,9,6,15,MYC,hsa:4609,4,2,6,activate,24618619,24618619_page10_39.jpg,Yes,No
RAS,None,43,57,100,ERK1,hsa:5595,9,6,15,activate,24618619,24618619_page10_39.jpg,Yes,gene not mapped
EGFR,hsa:1956,10,13,23,RAS,None,43,57,100,activate,24618619,24618619_page10_39.jpg,Yes,gene not mapped
RAS,None,43,57,100,EGFR,hsa:1956,10,13,23,activate,24618619,24618619_page10_39.jpg,Yes,gene not mapped
RAS,None,43,57,100,PLC-y,None,5,5,10,activate,24853389,24853389_page3_10.jpg,Yes,gene not mapped
RAS,None,43,57,100,PLC-y,None,5,5,10,activate,28795492,28795492_page1_3.jpg,Yes,gene not mapped
AA,hsa:7003,0,1,1,WAS,hsa:7454,3,1,4,activate,24980784,24980784_page9_73.jpg,No,No
ERK1,hsa:5595,9,6,15,VEGFR2,hsa:3791,3,2,5,activate,25001183,25001183_page12_246.jpg,Yes,No
VEGF-C,hsa:7424,1,2,3,VEGF-C,hsa:7424,1,2,3,activate,25001183,25001183_page12_246.jpg,No,No
AND,None,3,7,10,VEGFR-3,hsa:2324,1,0,1,activate,25001183,25001183_page12_246.jpg,Yes,gene not mapped
AND,None,3,7,10,VEGFR2,hsa:3791,3,2,5,activate,25001183,25001183_page12_246.jpg,Yes,gene not mapped
VEGFR2,hsa:3791,3,2,5,ERK1,hsa:5595,9,6,15,activate,25001183,25001183_page12_246.jpg,Yes,No
AND,None,3,7,10,AKT,hsa:207,65,58,123,activate,25001183,25001183_page12_246.jpg,Yes,gene not mapped
VEGF-C,hsa:7424,1,2,3,VEGF-A,hsa:7422,2,2,4,activate,25001183,25001183_page12_246.jpg,Yes,No
AKT,hsa:207,65,58,123,ERBB3,hsa:2065,3,0,3,activate,25117641,25117641_page6_34.jpg,Yes,No
Hsp90,hsa:3320,0,1,1,AKT,hsa:207,65,58,123,activate,25117641,25117641_page6_34.jpg,No,No
MAP3K1,hsa:4214,0,1,1,MEK1,hsa:5604,5,4,9,activate,25257766,25257766_page1_24.jpg,Yes,No
RAS,None,43,57,100,BRAF,hsa:673,14,15,29,activate,25257766,25257766_page1_24.jpg,Yes,gene not mapped
RAS,None,43,57,100,BRAF,hsa:673,14,15,29,activate,30231382,30231382_page9_107.jpg,Yes,gene not mapped
RAS,None,43,57,100,BRAF,hsa:673,14,15,29,activate,30231382,30231382_page9_107.jpg,Yes,gene not mapped
RAS,None,43,57,100,BRAF,hsa:673,14,15,29,activate,30231382,30231382_page9_107.jpg,Yes,gene not mapped
RAS,None,43,57,100,BRAF,hsa:673,14,15,29,activate,30231382,30231382_page9_107.jpg,Yes,gene not mapped
RAS,None,43,57,100,BRAF,hsa:673,14,15,29,activate,30231382,30231382_page9_107.jpg,Yes,gene not mapped
RAS,None,43,57,100,BRAF,hsa:673,14,15,29,activate,30231382,30231382_page9_107.jpg,Yes,gene not mapped
RAS,None,43,57,100,BRAF,hsa:673,14,15,29,activate,30231382,30231382_page9_107.jpg,Yes,gene not mapped
COT,hsa:54677,0,1,1,MEK1,hsa:5604,5,4,9,activate,25257766,25257766_page1_24.jpg,Yes,No
NKD2,hsa:85409,0,1,1,FZD8,hsa:8325,1,0,1,activate,25297942,25297942_page7_29.jpg,No,No
DUSP6,hsa:1848,1,1,2,DUSP6,hsa:1848,1,1,2,activate,25344212,25344212_page1_20.jpg,No,No
Mmip-2,hsa:56163,1,1,2,MMP-9,hsa:4318,1,2,3,activate,25467291,25467291_page4_98.jpg,Yes,No
MMP-9,hsa:4318,1,2,3,Bcl-2,hsa:596,2,2,4,activate,25467291,25467291_page4_98.jpg,No,No
MMP-9,hsa:4318,1,2,3,Bcl-2,hsa:596,2,2,4,activate,25467291,25467291_page4_98.jpg,No,No
ERK,hsa:2048,47,29,76,MEK,hsa:5609,62,44,106,activate,25488861,25488861_page1_19.jpg,Yes,No
ERK,hsa:2048,47,29,76,MEK,hsa:5609,62,44,106,activate,25488861,25488861_page1_19.jpg,Yes,No
ERK,hsa:2048,47,29,76,MEK,hsa:5609,62,44,106,activate,25488861,25488861_page1_19.jpg,Yes,No
ERK,hsa:2048,47,29,76,MEK,hsa:5609,62,44,106,activate,26960735,26960735_page1_76.jpg,Yes,No
ERK,hsa:2048,47,29,76,MEK,hsa:5609,62,44,106,activate,26960735,26960735_page3_237.jpg,Yes,No
ERK,hsa:2048,47,29,76,MEK,hsa:5609,62,44,106,activate,27912827,27912827_page2_23.jpg,Yes,No
ERK,hsa:2048,47,29,76,MEK,hsa:5609,62,44,106,activate,27912827,27912827_page2_23.jpg,Yes,No
ERK,hsa:2048,47,29,76,MEK,hsa:5609,62,44,106,activate,29894909,29894909_page3_53.jpg,Yes,No
ERK,hsa:2048,47,29,76,MEK,hsa:5609,62,44,106,activate,30231382,30231382_page9_107.jpg,Yes,No
ERK,hsa:2048,47,29,76,MEK,hsa:5609,62,44,106,activate,31917616,31917616_page46_222.jpg,Yes,No
ERK,hsa:2048,47,29,76,MEK,hsa:5609,62,44,106,activate,32505631,32505631_page27_166.jpg,Yes,No
ERK,hsa:2048,47,29,76,MEK,hsa:5609,62,44,106,activate,32750701,32750701_page2_58.jpg,Yes,No
ERK,hsa:2048,47,29,76,MEK,hsa:5609,62,44,106,activate,34323489,34323489_page2_937.jpg,Yes,No
Raf,None,37,40,77,Raf,None,37,40,77,activate,25488861,25488861_page1_19.jpg,Yes,gene not mapped
RAS,None,43,57,100,RAS,None,43,57,100,activate,25488861,25488861_page1_19.jpg,No,gene not mapped
RAS,None,43,57,100,RAS,None,43,57,100,activate,25535693,25535693_page43_1683.jpg,No,gene not mapped
RAS,None,43,57,100,RAS,None,43,57,100,activate,25535693,25535693_page43_1683.jpg,No,gene not mapped
RAS,None,43,57,100,RAS,None,43,57,100,activate,26960735,26960735_page1_76.jpg,No,gene not mapped
RAS,None,43,57,100,RAS,None,43,57,100,activate,26960735,26960735_page3_237.jpg,No,gene not mapped
HOXB2,hsa:3212,0,1,1,ZNF114,hsa:163071,1,0,1,activate,25521548,25521548_page9_139.jpg,No,No
PC5,hsa:5125,2,1,3,PC3,hsa:7832,1,3,4,activate,25521548,25521548_page9_139.jpg,No,No
PC3,hsa:7832,1,3,4,PC2,hsa:8535,2,0,2,activate,25521548,25521548_page9_139.jpg,No,No
PC3,hsa:7832,1,3,4,PC2,hsa:8535,2,0,2,activate,25521548,25521548_page9_139.jpg,No,No
PC3,hsa:7832,1,3,4,PC5,hsa:5125,2,1,3,activate,25521548,25521548_page9_139.jpg,No,No
PC4,hsa:3475,0,1,1,PC5,hsa:5125,2,1,3,activate,25521548,25521548_page9_139.jpg,No,No
ERK,hsa:2048,47,29,76,JNK,hsa:5599,7,1,8,activate,25535693,25535693_page43_1683.jpg,Yes,No
RALGDS,hsa:5900,0,1,1,RAS,None,43,57,100,activate,25535693,25535693_page43_1683.jpg,No,gene not mapped
RAC,hsa:207,5,7,12,PDK1,hsa:5163,4,3,7,activate,25535693,25535693_page43_1683.jpg,Yes,No
HR,hsa:55806,1,1,2,HR,hsa:55806,1,1,2,activate,25535693,25535693_page48_1695.jpg,No,No
Raf,None,37,40,77,MEKK,hsa:4214,1,1,2,activate,25557115,25557115_page0_113.jpg,Yes,gene not mapped
BiP,hsa:3309,2,4,6,IRE1,hsa:2081,4,2,6,activate,25573651,25573651_page6_22.jpg,Yes,No
BiP,hsa:3309,2,4,6,IRE1,hsa:2081,4,2,6,activate,25573651,25573651_page6_22.jpg,Yes,No
BiP,hsa:3309,2,4,6,BiP,hsa:3309,2,4,6,activate,25573651,25573651_page6_22.jpg,Yes,No
BiP,hsa:3309,2,4,6,BiP,hsa:3309,2,4,6,activate,25573651,25573651_page6_22.jpg,Yes,No
E2F,None,3,2,5,ON,hsa:6678,1,1,2,activate,25573651,25573651_page6_22.jpg,Yes,gene not mapped
IRE1,hsa:2081,4,2,6,IRE1,hsa:2081,4,2,6,activate,25573651,25573651_page6_22.jpg,Yes,No
IRE1,hsa:2081,4,2,6,IRE1,hsa:2081,4,2,6,activate,25573651,25573651_page6_22.jpg,Yes,No
PERK,hsa:9451,1,1,2,PERK,hsa:9451,1,1,2,activate,25573651,25573651_page6_22.jpg,Yes,No
HDAC,hsa:9734,0,2,2,RB,hsa:5925,3,2,5,activate,25573651,25573651_page6_22.jpg,Yes,No
CDK16,hsa:5127,0,1,1,RB,hsa:5925,3,2,5,activate,25573651,25573651_page6_22.jpg,Yes,No
CDK2,hsa:1017,2,5,7,P27KIP1,hsa:1027,2,0,2,activate,25573651,25573651_page6_22.jpg,No,No
ON,hsa:6678,1,1,2,E2F,None,3,2,5,activate,25573651,25573651_page6_22.jpg,Yes,gene not mapped
STAT3,hsa:6774,22,23,45,STAT3,hsa:6774,22,23,45,activate,25597412,25597412_page7_74.jpg,No,No
STAT3,hsa:6774,22,23,45,STAT3,hsa:6774,22,23,45,activate,25597412,25597412_page7_74.jpg,No,No
STAT3,hsa:6774,22,23,45,STAT3,hsa:6774,22,23,45,activate,25597412,25597412_page7_74.jpg,No,No
STAT3,hsa:6774,22,23,45,STAT3,hsa:6774,22,23,45,activate,25597412,25597412_page7_74.jpg,No,No
STAT3,hsa:6774,22,23,45,STAT3,hsa:6774,22,23,45,activate,25597412,25597412_page7_74.jpg,No,No
STAT3,hsa:6774,22,23,45,STAT3,hsa:6774,22,23,45,activate,25597412,25597412_page7_74.jpg,No,No
STAT3,hsa:6774,22,23,45,STAT3,hsa:6774,22,23,45,activate,25597412,25597412_page7_74.jpg,No,No
STAT3,hsa:6774,22,23,45,STAT3,hsa:6774,22,23,45,activate,25597412,25597412_page7_74.jpg,No,No
STAT3,hsa:6774,22,23,45,STAT3,hsa:6774,22,23,45,activate,25597412,25597412_page7_74.jpg,No,No
STAT3,hsa:6774,22,23,45,STAT3,hsa:6774,22,23,45,activate,34059647,34059647_page9_160.jpg,No,No
STAT3,hsa:6774,22,23,45,STAT3,hsa:6774,22,23,45,activate,34059647,34059647_page9_160.jpg,No,No
STAT3,hsa:6774,22,23,45,STAT3,hsa:6774,22,23,45,activate,34059647,34059647_page9_160.jpg,No,No
AKT,hsa:207,65,58,123,PIP,hsa:5304,3,2,5,activate,25601485,25601485_page1_29.jpg,Yes,No
p110,hsa:9733,1,1,2,PIP,hsa:5304,3,2,5,activate,25601485,25601485_page1_29.jpg,Yes,No
SOS,hsa:64132,1,10,11,p110,hsa:9733,1,1,2,activate,25601485,25601485_page1_29.jpg,No,No
JAK,None,7,20,27,STAT3,hsa:6774,22,23,45,activate,25639867,25639867_page8_110.jpg,Yes,gene not mapped
JAK,None,7,20,27,STAT3,hsa:6774,22,23,45,activate,29216787,29216787_page19_233.jpg,Yes,gene not mapped
JAK,None,7,20,27,STAT3,hsa:6774,22,23,45,activate,31917616,31917616_page46_222.jpg,Yes,gene not mapped
JAK,None,7,20,27,STAT3,hsa:6774,22,23,45,activate,32307773,32307773_page3_36.jpg,Yes,gene not mapped
JAK,None,7,20,27,STAT3,hsa:6774,22,23,45,activate,33290717,33290717_page2_75.jpg,Yes,gene not mapped
TCF4,hsa:6925,0,1,1,G-CSF,hsa:1440,1,0,1,activate,25639867,25639867_page8_110.jpg,Yes,No
hsa-mir-628,hsa:693213,4,1,5,PSTPIP2,hsa:9050,1,0,1,activate,25686496,25686496_page1_15.jpg,No,No
TMEM14A,hsa:28978,0,1,1,KDM5B,hsa:10765,1,1,2,activate,25686496,25686496_page1_15.jpg,No,No
RBM5,hsa:10181,0,2,2,hsa-mir-628,hsa:693213,4,1,5,activate,25686496,25686496_page1_15.jpg,No,No
RBM5,hsa:10181,0,2,2,hsa-mir-628,hsa:693213,4,1,5,activate,25686496,25686496_page1_15.jpg,No,No
KDM5B,hsa:10765,1,1,2,hsa-mir-628,hsa:693213,4,1,5,activate,25686496,25686496_page1_15.jpg,No,No
MSRB1,hsa:51734,0,1,1,ARL6IP5,hsa:10550,2,0,2,activate,25686496,25686496_page1_15.jpg,No,No
hsa-mir-1271,hsa:100302203,0,2,2,hsa-mir-628,hsa:693213,4,1,5,activate,25686496,25686496_page1_15.jpg,No,No
hsa-mir-1271,hsa:100302203,0,2,2,ARL6IP5,hsa:10550,2,0,2,activate,25686496,25686496_page1_15.jpg,No,No
HMGA2,hsa:8091,1,1,2,Mcl-1,hsa:4170,1,0,1,activate,25760961,25760961_page5_262.jpg,Yes,No
BTG2,hsa:7832,0,1,1,PDCD4,hsa:27250,1,0,1,activate,25760961,25760961_page5_262.jpg,No,No
EMT,hsa:3702,10,7,17,HMGA2,hsa:8091,1,1,2,activate,25760961,25760961_page5_262.jpg,Yes,No
ROCK,None,3,1,4,LIMK,hsa:3984,2,1,3,activate,25784483,25784483_page3_10.jpg,Yes,gene not mapped
RAC,hsa:207,5,7,12,SSH,None,1,0,1,activate,25784483,25784483_page3_10.jpg,No,gene not mapped
ERK,hsa:2048,47,29,76,ROCK,None,3,1,4,activate,25784483,25784483_page3_10.jpg,Yes,gene not mapped
EGFR,hsa:1956,10,13,23,LIMK,hsa:3984,2,1,3,activate,25784483,25784483_page3_10.jpg,Yes,No
CACTIN,hsa:58509,0,2,2,CFL1,hsa:1072,2,0,2,activate,25784483,25784483_page3_10.jpg,No,No
PPP,None,0,1,1,ROS,hsa:6098,2,1,3,activate,25936644,25936644_page0_619.jpg,No,gene not mapped
p53,hsa:7157,6,12,18,MIR34A,hsa:407040,2,3,5,activate,26036635,26036635_page5_31.jpg,No,No
MIR181A,None,1,6,7,MIR181A,None,1,6,7,activate,26124189,26124189_page6_108.jpg,No,gene not mapped
p21,hsa:1026,4,4,8,BAX,hsa:581,6,4,10,activate,26125230,26125230_page2_9.jpg,Yes,No
MDM2,hsa:4193,1,3,4,p53,hsa:7157,6,12,18,activate,26125230,26125230_page2_9.jpg,Yes,No
BAX,hsa:581,6,4,10,PUMA,hsa:27113,2,3,5,activate,26125230,26125230_page2_9.jpg,Yes,No
BAX,hsa:581,6,4,10,PUMA,hsa:27113,2,3,5,activate,27102150,27102150_page5_20.jpg,Yes,No
p53,hsa:7157,6,12,18,p53,hsa:7157,6,12,18,activate,26125230,26125230_page2_9.jpg,No,No
MHC,hsa:3107,2,4,6,PD-L1,hsa:29126,6,6,12,activate,26134219,26134219_page2_12.jpg,Yes,No
PI3K,hsa:5290,53,57,110,NF-KB,None,13,6,19,activate,26147006,26147006_page6_73.jpg,Yes,gene not mapped
Raf,None,37,40,77,PI3K,hsa:5290,53,57,110,activate,26182407,26182407_page2_17.jpg,Yes,gene not mapped
Raf,None,37,40,77,PI3K,hsa:5290,53,57,110,activate,26182407,26182407_page6_30.jpg,Yes,gene not mapped
Raf,None,37,40,77,JAK,None,7,20,27,activate,26182407,26182407_page6_30.jpg,Yes,gene not mapped
JAK,None,7,20,27,STAT,hsa:6646,20,7,27,activate,26182407,26182407_page6_30.jpg,Yes,gene not mapped
JAK,None,7,20,27,STAT,hsa:6646,20,7,27,activate,26802023,26802023_page5_22.jpg,Yes,gene not mapped
JAK,None,7,20,27,STAT,hsa:6646,20,7,27,activate,26802023,26802023_page5_24.jpg,Yes,gene not mapped
JAK,None,7,20,27,STAT,hsa:6646,20,7,27,activate,30865033,30865033_page1_6.jpg,Yes,gene not mapped
JAK,None,7,20,27,STAT,hsa:6646,20,7,27,activate,31010761,31010761_page2_116.jpg,Yes,gene not mapped
JAK,None,7,20,27,STAT,hsa:6646,20,7,27,activate,31387256,31387256_page2_203.jpg,Yes,gene not mapped
JAK,None,7,20,27,STAT,hsa:6646,20,7,27,activate,32292093,32292093_page2_174.jpg,Yes,gene not mapped
JAK,None,7,20,27,STAT,hsa:6646,20,7,27,activate,33435440,33435440_page2_101.jpg,Yes,gene not mapped
KRAS,hsa:3845,5,17,22,MEK,hsa:5609,62,44,106,activate,26685983,26685983_page0_57.jpg,Yes,No
KRAS,hsa:3845,5,17,22,MEK,hsa:5609,62,44,106,activate,26685983,26685983_page0_57.jpg,Yes,No
EGFR,hsa:1956,10,13,23,MEK,hsa:5609,62,44,106,activate,26685983,26685983_page0_57.jpg,Yes,No
EGFR,hsa:1956,10,13,23,MEK,hsa:5609,62,44,106,activate,26685983,26685983_page0_57.jpg,Yes,No
MEK,hsa:5609,62,44,106,KRAS,hsa:3845,5,17,22,activate,26685983,26685983_page0_57.jpg,Yes,No
R1,hsa:55536,4,4,8,R2,hsa:3732,4,4,8,activate,26719121,26719121_page3_11.jpg,No,No
R1,hsa:55536,4,4,8,R2,hsa:3732,4,4,8,activate,26719121,26719121_page3_11.jpg,No,No
R1,hsa:55536,4,4,8,R2,hsa:3732,4,4,8,activate,26719121,26719121_page3_11.jpg,No,No
R1,hsa:55536,4,4,8,R2,hsa:3732,4,4,8,activate,26719121,26719121_page3_11.jpg,No,No
R2,hsa:3732,4,4,8,R1,hsa:55536,4,4,8,activate,26719121,26719121_page3_11.jpg,No,No
R2,hsa:3732,4,4,8,R1,hsa:55536,4,4,8,activate,26719121,26719121_page3_11.jpg,No,No
R2,hsa:3732,4,4,8,R1,hsa:55536,4,4,8,activate,26719121,26719121_page3_11.jpg,No,No
R2,hsa:3732,4,4,8,R1,hsa:55536,4,4,8,activate,26719121,26719121_page3_11.jpg,No,No
PI3K,hsa:5290,53,57,110,MAPK,None,13,15,28,activate,26802023,26802023_page2_7.jpg,Yes,gene not mapped
PI3K,hsa:5290,53,57,110,MAPK,None,13,15,28,activate,26802023,26802023_page2_7.jpg,Yes,gene not mapped
PI3K,hsa:5290,53,57,110,MAPK,None,13,15,28,activate,26802023,26802023_page5_22.jpg,Yes,gene not mapped
MAPK,None,13,15,28,ERK,hsa:2048,47,29,76,activate,26802023,26802023_page2_7.jpg,Yes,gene not mapped
MAPK,None,13,15,28,ERK,hsa:2048,47,29,76,activate,26802023,26802023_page2_9.jpg,Yes,gene not mapped
MAPK,None,13,15,28,ERK,hsa:2048,47,29,76,activate,26802023,26802023_page5_22.jpg,Yes,gene not mapped
MAPK,None,13,15,28,ERK,hsa:2048,47,29,76,activate,26802023,26802023_page5_24.jpg,Yes,gene not mapped
MAPK,None,13,15,28,ERK,hsa:2048,47,29,76,activate,30878128,30878128_page2_19.jpg,Yes,gene not mapped
MAPK,None,13,15,28,ERK,hsa:2048,47,29,76,activate,31010761,31010761_page2_116.jpg,Yes,gene not mapped
EML4-ALK,None,2,8,10,MAPK,None,13,15,28,activate,26802023,26802023_page2_9.jpg,Yes,gene not mapped
EML4-ALK,None,2,8,10,PI3K,hsa:5290,53,57,110,activate,26802023,26802023_page2_9.jpg,Yes,gene not mapped
EML4-ALK,None,2,8,10,PI3K,hsa:5290,53,57,110,activate,26802023,26802023_page5_24.jpg,Yes,gene not mapped
EML4-ALK,None,2,8,10,PI3K,hsa:5290,53,57,110,activate,26802023,26802023_page5_24.jpg,Yes,gene not mapped
EML4-ALK,None,2,8,10,PI3K,hsa:5290,53,57,110,activate,26802023,26802023_page5_24.jpg,Yes,gene not mapped
EML4-ALK,None,2,8,10,PI3K,hsa:5290,53,57,110,activate,33225619,33225619_page2_27.jpg,Yes,gene not mapped
JAK,None,7,20,27,PI3K,hsa:5290,53,57,110,activate,26802023,26802023_page5_22.jpg,Yes,gene not mapped
JAK,None,7,20,27,PI3K,hsa:5290,53,57,110,activate,31010761,31010761_page2_116.jpg,Yes,gene not mapped
Bst1,hsa:80055,3,2,5,DAZAP1,hsa:26528,2,0,2,activate,26809240,26809240_page5_113.jpg,No,No
Bst1,hsa:80055,3,2,5,DAZAP1,hsa:26528,2,0,2,activate,26809240,26809240_page5_113.jpg,No,No
MAGI-2,hsa:9863,0,1,1,Bst1,hsa:80055,3,2,5,activate,26809240,26809240_page5_113.jpg,No,No
FAK1,hsa:5747,0,1,1,VIL2,hsa:7430,1,1,2,activate,26809240,26809240_page5_113.jpg,No,No
p190RhoGEF,hsa:64283,0,1,1,DBL,hsa:4168,1,0,1,activate,26809240,26809240_page5_113.jpg,Yes,No
PTEN,hsa:5728,12,22,34,Bst1,hsa:80055,3,2,5,activate,26809240,26809240_page5_113.jpg,No,No
GRB2,hsa:2885,3,8,11,Bst1,hsa:80055,3,2,5,activate,26809240,26809240_page5_113.jpg,Yes,No
DOCK2,hsa:1794,0,1,1,DOCK4,hsa:9732,1,0,1,activate,26809240,26809240_page5_113.jpg,No,No
VIL2,hsa:7430,1,1,2,N-WASP,hsa:8976,1,0,1,activate,26809240,26809240_page5_113.jpg,Yes,No
MTOR,hsa:2475,50,25,75,PI3K,hsa:5290,53,57,110,activate,26861738,26861738_page4_100.jpg,Yes,No
MTOR,hsa:2475,50,25,75,PI3K,hsa:5290,53,57,110,activate,32292093,32292093_page2_174.jpg,Yes,No
MEK1,hsa:5604,5,4,9,Raf,None,37,40,77,activate,26893312,26893312_page7_41.jpg,Yes,gene not mapped
MEK1,hsa:5604,5,4,9,ERK,hsa:2048,47,29,76,activate,26893312,26893312_page7_41.jpg,Yes,No
ERK,hsa:2048,47,29,76,MAPK,None,13,15,28,activate,26898616,26898616_page6_80.jpg,Yes,gene not mapped
DLG,None,0,1,1,PI3K,hsa:5290,53,57,110,activate,26922479,26922479_page5_250.jpg,Yes,gene not mapped
BRAF,hsa:673,14,15,29,MEK,hsa:5609,62,44,106,activate,27066905,27066905_page4_61.jpg,Yes,No
BRAF,hsa:673,14,15,29,MEK,hsa:5609,62,44,106,activate,27066905,27066905_page4_61.jpg,Yes,No
BRAF,hsa:673,14,15,29,MEK,hsa:5609,62,44,106,activate,28109399,28109399_page36_658.jpg,Yes,No
BRAF,hsa:673,14,15,29,MEK,hsa:5609,62,44,106,activate,30231382,30231382_page9_107.jpg,Yes,No
BRAF,hsa:673,14,15,29,MEK,hsa:5609,62,44,106,activate,30231382,30231382_page9_107.jpg,Yes,No
BRAF,hsa:673,14,15,29,MEK,hsa:5609,62,44,106,activate,30231382,30231382_page9_107.jpg,Yes,No
BRAF,hsa:673,14,15,29,MEK,hsa:5609,62,44,106,activate,30231382,30231382_page9_107.jpg,Yes,No
BRAF,hsa:673,14,15,29,MEK,hsa:5609,62,44,106,activate,30231382,30231382_page9_107.jpg,Yes,No
BRAF,hsa:673,14,15,29,MEK,hsa:5609,62,44,106,activate,30231382,30231382_page9_107.jpg,Yes,No
MAPK,None,13,15,28,MUC5AC,hsa:4586,1,0,1,activate,27066905,27066905_page4_61.jpg,Yes,gene not mapped
MAPK,None,13,15,28,MEK,hsa:5609,62,44,106,activate,27066905,27066905_page4_61.jpg,Yes,gene not mapped
MAPK,None,13,15,28,MEK,hsa:5609,62,44,106,activate,27912827,27912827_page2_23.jpg,Yes,gene not mapped
MAPK,None,13,15,28,MEK,hsa:5609,62,44,106,activate,32292093,32292093_page2_174.jpg,Yes,gene not mapped
SOD,hsa:6647,1,1,2,DNA,None,3,1,4,activate,27102150,27102150_page3_12.jpg,No,gene not mapped
COPD,hsa:372,0,1,1,DAMAGE,hsa:57692,1,0,1,activate,27102150,27102150_page3_12.jpg,No,No
GSH,None,0,1,1,SOD,hsa:6647,1,1,2,activate,27102150,27102150_page3_12.jpg,No,gene not mapped
GO,hsa:92344,7,2,9,PCNA,hsa:5111,1,1,2,activate,27102150,27102150_page5_20.jpg,No,No
PUMA,hsa:27113,2,3,5,HDAC1,hsa:3065,2,1,3,activate,27102150,27102150_page5_20.jpg,No,No
PUMA,hsa:27113,2,3,5,HDAC1,hsa:3065,2,1,3,activate,27102150,27102150_page5_20.jpg,No,No
G2,hsa:25758,1,1,2,BAX,hsa:581,6,4,10,activate,27102150,27102150_page5_20.jpg,Yes,No
PUMA,hsa:27113,2,3,5,BAX,hsa:581,6,4,10,activate,27102150,27102150_page5_20.jpg,Yes,No
PCNA,hsa:5111,1,1,2,GO,hsa:92344,7,2,9,activate,27102150,27102150_page5_20.jpg,No,No
RAS,None,43,57,100,PKC,hsa:112476,8,7,15,activate,27381269,27381269_page59_356.jpg,Yes,gene not mapped
CD28,hsa:940,1,2,3,PD-1,hsa:5133,5,2,7,activate,27426430,27426430_page27_332.jpg,No,No
P-gp,hsa:5243,0,1,1,TOP2A,hsa:7153,1,0,1,activate,27502726,27502726_page30_99.jpg,No,No
CXCL12,hsa:6387,0,1,1,AKT1,hsa:207,3,0,3,activate,27581786,27581786_page21_97.jpg,Yes,No
MMP9,hsa:4318,1,1,2,TIMP1,hsa:7076,3,0,3,activate,27581786,27581786_page21_97.jpg,Yes,No
MMP,None,0,2,2,MMP1,hsa:4312,3,0,3,activate,27581786,27581786_page21_97.jpg,Yes,gene not mapped
MMP,None,0,2,2,MMP1,hsa:4312,3,0,3,activate,27581786,27581786_page21_97.jpg,Yes,gene not mapped
SPARC,hsa:6678,0,1,1,TIMP1,hsa:7076,3,0,3,activate,27581786,27581786_page21_97.jpg,Yes,No
TIMP2,hsa:7077,0,1,1,MMP1,hsa:4312,3,0,3,activate,27581786,27581786_page21_97.jpg,No,No
ERVWE1,hsa:30816,0,1,1,AKT1,hsa:207,3,0,3,activate,27581786,27581786_page21_97.jpg,No,No
VEGFA,hsa:7422,0,2,2,AKT1,hsa:207,3,0,3,activate,27581786,27581786_page21_97.jpg,Yes,No
SNAI2,hsa:6591,0,1,1,TIMP1,hsa:7076,3,0,3,activate,27581786,27581786_page21_97.jpg,No,No
