PMID,StartID,Relation,ReceptorID
31003463,FAS,activate_relation,FasL
31003463,FAS,activate_relation,FasL
31003463,IL-2,activate_relation,II
31035693,AMPK,activate_relation,MTOR
31035693,ALK,activate_relation,NRAS
31035693,CDKN2A,activate_relation,CCND1
31035693,CDKN2A,activate_relation,MDM2
31035693,MYC,activate_relation,MYCN
31035693,E2F,activate_relation,ATM
31083461,RAS,activate_relation,Raf
31083461,STAT3,activate_relation,ERK1
31083461,RKIP,activate_relation,GLI1
31083461,Raf,activate_relation,RKIP
31083461,SNAIL,activate_relation,NF2
31083461,ERK1,activate_relation,STAT3
31083461,MEK1,activate_relation,ERK1
31083461,SNAIL,activate_relation,RKIP
31083461,ERK1,activate_relation,SNAIL
31108964,TP53,activate_relation,MDM2
31108964,NFKB,activate_relation,TP53
31108964,DLL3,activate_relation,EPCAM
31108964,BAX,activate_relation,BIM
31108964,p53,activate_relation,BAX
31123430,BAX,activate_relation,Bcl-2
31123430,Bcl-2,activate_relation,BAX
31123430,COX4-2,activate_relation,BAX
31123430,COX4-2,activate_relation,NF-KB
31123430,COX4-2,activate_relation,NF-KB
31130612,GLUT1,activate_relation,NF-KB
31134065,CLS,activate_relation,C2
31134065,Cab,activate_relation,C5
31134065,C3b,activate_relation,Cab
31134065,MASP,activate_relation,C2
31134065,C2,activate_relation,C4A
31134065,C2,activate_relation,C4B
31137625,TGFB,activate_relation,PD-L1
31172347,KRAS,activate_relation,TP53
31172347,KRAS,activate_relation,STK11
31266248,EMT,activate_relation,ACT
31266248,NF-KB,activate_relation,ACT
31323990,ROS1,activate_relation,RAS
31323990,EGFR,activate_relation,RAS
31333652,TAP2,activate_relation,TAP1
31333652,TAP1,activate_relation,TAP2
31333652,ER,activate_relation,TAP1
31366041,RAS,activate_relation,MAPK
31366041,JAK3,activate_relation,RAS
31366041,AKT,activate_relation,MTOR
31366041,DAG,activate_relation,PIP2
31366041,MAPK,activate_relation,ERK1
31366041,PI3K,activate_relation,AKT
31366041,JAK3,activate_relation,STAT3
31366041,STAT3,activate_relation,JAK3
31366041,DNMT1,activate_relation,STAT3
31366041,STAT3,activate_relation,DNMT1
31383005,E2F1,activate_relation,EZH2
31383005,PARP,activate_relation,E2F1
31383005,CHK1,activate_relation,STAT3
31387256,TEAD,activate_relation,YAP
31387256,YAP,activate_relation,CTGF
31387256,CTGF,activate_relation,TEAD
31387256,TEAD,activate_relation,YAP
31387256,ERBB4,activate_relation,ERBB3
31387256,TEAD,activate_relation,YAP
31387256,RAS,activate_relation,JAK
31387256,STAT,activate_relation,ERK
31387256,MTOR,activate_relation,ERK
31387256,RAS,activate_relation,Raf
31387256,MEK,activate_relation,ERK
31387256,RAS,activate_relation,JAK
31387256,MTOR,activate_relation,STAT
31387256,ERK,activate_relation,STAT
31387256,JAK,activate_relation,STAT
31387256,MAPK,activate_relation,EGFR
31387256,YAP,activate_relation,c-Jun
31387256,TEAD,activate_relation,c-Jun
31404976,MORC2,activate_relation,AKT
31404976,PIP2,activate_relation,PTEN
31404976,PIP2,activate_relation,PI3K
31404976,PI3K,activate_relation,PIP2
31438559,TIMP3,activate_relation,ADAM17
31438559,IL-6R,activate_relation,IL-6
31438559,IL-6R,activate_relation,IL-6
31438559,IL-6R,activate_relation,GP130
31438559,GP130,activate_relation,MAPKSP
31438559,Raf,activate_relation,RAL
31438559,AKT,activate_relation,NFKB
31438559,Raf,activate_relation,ERK
31438559,MEK,activate_relation,AKT
31438559,PLD,activate_relation,RAL
31438559,MYC,activate_relation,BCL2
31438559,MTOR,activate_relation,NFKB
31500650,HCCS,activate_relation,PD-L1
31500650,HIF-1,activate_relation,NOT
31500650,IL-6,activate_relation,PD-L1
31500650,IL-6,activate_relation,IL-12
31500650,NF-KB,activate_relation,IL-1
31500650,DC,activate_relation,HSC
31527477,JAK,activate_relation,STAT1
31527477,RAS,activate_relation,PI3K
31527477,RAS,activate_relation,Raf
31527477,SOS,activate_relation,RAS
31527477,MTOR,activate_relation,MTORC1
31527477,ERK1,activate_relation,MEK
31527477,ERK1,activate_relation,MEK
31527477,MTOR,activate_relation,MORC2
31527477,Raf,activate_relation,BECN1
31527477,MORC2,activate_relation,AKT
31527477,BCL2,activate_relation,BECN1
31527477,MTOR,activate_relation,MTORC1
31527477,ERK1,activate_relation,MEK
31527477,PI3K,activate_relation,EGFR
31527477,PI3K,activate_relation,AKT
31527477,JAK2,activate_relation,STAT3
31527477,ERK,activate_relation,MEK
31527477,MTORC1,activate_relation,STAT3
31544066,KRAS,activate_relation,NRF2
31544066,EIF2A,activate_relation,ATF4
31544066,AMPK,activate_relation,TFE3
31544066,AA,activate_relation,GLUD1
31544066,GCN2,activate_relation,ASP
31554160,JAK2,activate_relation,STAT3
31554160,JAK2,activate_relation,STAT3
31557787,Tim-3,activate_relation,CD8
31557787,TH1,activate_relation,TCF7
31590386,IL-10,activate_relation,Tim-3
31590386,PI3K,activate_relation,TIGIT
31640185,BBX,activate_relation,SA
31681582,TPR,activate_relation,SMAD2
31681582,SMAD4,activate_relation,SMAD2
31681582,ERK,activate_relation,SNAIL
31681582,Raf,activate_relation,MEK
31681582,SOS,activate_relation,RAS
31681582,CSL,activate_relation,MAML
31717887,p2,activate_relation,P1
31717887,P3,activate_relation,p4
31717887,p4,activate_relation,P3
31717887,p4,activate_relation,P5
31754330,PI3K,activate_relation,EGFR
31754330,CMTM7,activate_relation,RAB5
31754330,EGFR,activate_relation,PI3K
31754330,RAB5,activate_relation,CMTM7
31754330,EGFR,activate_relation,PI3K
31754330,EGF,activate_relation,EGFR
31819518,MAPK,activate_relation,MEK
31819518,EGFR,activate_relation,PI3K
31819518,PI3K,activate_relation,AKT
31819518,MEK,activate_relation,MAPK
31819518,FGFR1,activate_relation,JAK
31819518,RAS,activate_relation,Raf
31819518,Raf,activate_relation,MEK
31819518,ROS1,activate_relation,PI3K
31819518,JAK,activate_relation,STAT
31819518,NTRK,activate_relation,JAK
31859460,DGCR8,activate_relation,DROSHA
31859460,RAS,activate_relation,Raf
31859460,MEK1,activate_relation,ERK1
31859460,SMAD2,activate_relation,SMAD4
31859460,PI3K,activate_relation,AKT
31859460,TGFBR,activate_relation,RAC
31859460,ROCK,activate_relation,FOXM
31859460,TGFB,activate_relation,TGFBR
31859460,ROCK,activate_relation,RHOA
31859460,PI3K,activate_relation,CDC42
31859460,TGFBR,activate_relation,CDC42
31859460,TNFR,activate_relation,DISC
31859460,TRAIL,activate_relation,TNFR
31871778,BRAF,activate_relation,MAPK
31871778,PI3K,activate_relation,AKT
31871778,RAS,activate_relation,BRAF
31871778,AKT,activate_relation,MTOR
31920650,FSCN1,activate_relation,bcl-xL
31920650,AKT,activate_relation,MTOR
31920650,E2F1,activate_relation,p53
31920650,bcl-xL,activate_relation,FSCN1
31921642,IL-6,activate_relation,hIL-17R
31988639,MTORC,activate_relation,S6K
31988639,MTOR,activate_relation,MTORC
31988639,RSK,activate_relation,TSC2
31988639,MORC2,activate_relation,AKT
31988639,S6K,activate_relation,4E-BP
31988639,4E-BP,activate_relation,S6K
31988639,TRAF6,activate_relation,raptor
31988639,TSC2,activate_relation,RHEB
31988639,ERK,activate_relation,TSC2
31988639,AKT,activate_relation,Raf
31988639,TSC2,activate_relation,RHEB
31988639,MEK,activate_relation,ERK
31988639,GRB2,activate_relation,RAS
31988639,PTEN,activate_relation,RAS
31988639,Raf,activate_relation,MEK
31988639,RAS,activate_relation,Raf
31988639,RAS,activate_relation,NEDD4-1
31988639,p110,activate_relation,PIP2
31988639,PTEN,activate_relation,AKT
31989585,SHP-2,activate_relation,AKT
32048814,EMT,activate_relation,lncRNA
32048814,WNT,activate_relation,STAT3
32133288,PD1,activate_relation,CD8
32133288,CAF,activate_relation,PDL1
32194994,TRAIL,activate_relation,TRAIL-R2
32290309,JAK,activate_relation,STAT
32290309,MEK1,activate_relation,JAK
32290309,AKT,activate_relation,MEK1
32290309,AKT,activate_relation,MTOR
32290309,MEK1,activate_relation,ERK1
32290309,PI3K,activate_relation,AKT
32290309,ERK1,activate_relation,AND
32290309,RAS,activate_relation,MEK1
32290309,MEK1,activate_relation,JAK
32365499,PIAS,activate_relation,STAT3
32397535,ADP,activate_relation,GAPDH
32466572,SRC,activate_relation,MAPK
32466572,SRC,activate_relation,FAK
32466572,YAP,activate_relation,SRC
32466572,YAP,activate_relation,TEAD
32466572,SRC,activate_relation,MAPK
32466572,SRC,activate_relation,FAK
32466572,FAK,activate_relation,YAP
32466572,SRC,activate_relation,PI3K
32466572,FAK,activate_relation,SRC
32466572,YAP,activate_relation,TEAD
32466572,p53,activate_relation,RASSF1
32466572,BMP,activate_relation,NOTCH
32466572,BMP,activate_relation,NOTCH
32466572,WNT,activate_relation,NOTCH
32466572,SMAD,activate_relation,YAP
32498260,KEAP1,activate_relation,NE
32498260,KEAP1,activate_relation,NE
32498260,NE,activate_relation,KEAP1
32498260,PAX6,activate_relation,NRF2
32498260,NRF2,activate_relation,PAX6
32498260,PAX6,activate_relation,NRF2
32516941,PD-1,activate_relation,PD-L1
32516941,EGFR,activate_relation,B3GNT3
32516941,PRODH,activate_relation,P5C
32516941,PRODH,activate_relation,ATP
32516941,IKKA,activate_relation,LKB
32516941,xCT,activate_relation,p53
32516941,P53RRA,activate_relation,G3BP1
32516941,IRF3,activate_relation,TBK1
32516941,MDA5,activate_relation,RIG-1
32516941,RIG-1,activate_relation,MDA5
32516941,ADRB2,activate_relation,ID1
32516941,ADRB2,activate_relation,ID1
32516941,ROS,activate_relation,K-Ras
32516941,ATF4,activate_relation,GSH
32542927,MDM2,activate_relation,p53
32542927,NgBR,activate_relation,AMPKa
32542927,AKT,activate_relation,AMPKa
32549388,JAK,activate_relation,STAT3
32549388,MEK,activate_relation,ERK
32549388,AKT,activate_relation,MTOR
32549388,Raf,activate_relation,MEK
32549388,Met,activate_relation,PI3K
32549388,RAS,activate_relation,Raf
32549388,MTOR,activate_relation,AKT
32549388,PI3K,activate_relation,AKT
32549388,STAT3,activate_relation,JAK
32560574,RAL,activate_relation,PLD1
32560574,RAL,activate_relation,TBK1
32560574,AKT,activate_relation,MTOR
32560574,ERK1,activate_relation,CDK4
32560574,AKT,activate_relation,BAD
32560574,MEK1,activate_relation,ERK1
32560574,PI3K,activate_relation,AKT
32560574,RHOA,activate_relation,FAK
32560574,RALGDS,activate_relation,RAL
32581590,FOXD2-AS1,activate_relation,TCF
32581590,SOX9,activate_relation,WNT
32581590,CCAT1,activate_relation,SOX2
32581590,FLVCR1-AS1,activate_relation,SOX4
32581590,SOX2,activate_relation,WNT
32666476,Raf,activate_relation,RAS
32666476,AKT,activate_relation,MTOR
32679702,CTLA-4,activate_relation,CD80
32679702,CTLA-4,activate_relation,CD80
32760402,CTLA-4,activate_relation,PD-L1
32801888,PKC,activate_relation,NF-KB
32801888,NF-AT,activate_relation,NF-KB
32820012,MTOR,activate_relation,NF-KB
32820012,NF-KB,activate_relation,ERK
32917214,IDO1,activate_relation,CD73
32917214,CD73,activate_relation,VEGF
32917214,CD73,activate_relation,IDO1
32917214,CAF,activate_relation,VEGF
32917214,IDO1,activate_relation,CD73
32917214,CD73,activate_relation,VEGF
32937953,CD80,activate_relation,CTLA-4
32937953,HC-II,activate_relation,CD80
32937953,CD72,activate_relation,ATP
32937953,CD80,activate_relation,APC
32937953,ATP,activate_relation,CD72
32963937,CBP,activate_relation,p21
32963937,HBEGF,activate_relation,VEGFR
32963937,STAT6,activate_relation,GAB2
32963937,HBEGF,activate_relation,EGFR
33014852,c-Myc,activate_relation,NEDD
33014852,NEDD,activate_relation,c-Myc
33024658,p38,activate_relation,AXL
33024658,AKT,activate_relation,MTOR
33024658,NF-KB,activate_relation,RAS
33024658,AKT,activate_relation,BAD
33024658,VEGF,activate_relation,RAS
33024658,p38,activate_relation,PI3K
33024658,RAS,activate_relation,Raf
33024658,Raf,activate_relation,MEK
33024658,VEGF,activate_relation,VEGFR
33024658,MEK,activate_relation,ERK
33024658,NF-KB,activate_relation,VEGFR
33024658,p38,activate_relation,SRC
33061844,PI3K,activate_relation,Raf
33061844,EMT,activate_relation,VEGF
33061844,Raf,activate_relation,PI3K
33061844,Raf,activate_relation,GFR
33061844,EMT,activate_relation,VEGF
33114576,EGF,activate_relation,EGFR
33114576,MEK,activate_relation,ERK
33114576,STAT3,activate_relation,STAT1
33114576,YAP,activate_relation,c-Myc
33114576,BRCA,activate_relation,AP-1
33121202,FGF2,activate_relation,MIR155
33121202,JAK2,activate_relation,STAT3
33121202,PI3K,activate_relation,FRS2
33121202,VEGF-A,activate_relation,ERK1
33121202,HIF-1,activate_relation,VEGF-A
33121202,PIGF,activate_relation,HIF-1
33121202,JAK2,activate_relation,VEGF-A
33121202,PDGFB,activate_relation,HIF-1
33121202,MAPK,activate_relation,PLC-y
33121202,PI3K,activate_relation,VEGF-A
33121202,UPA,activate_relation,FGF2
33121202,FRS2,activate_relation,JAK2
33121202,JAK2,activate_relation,STAT3
33121202,JAK2,activate_relation,STAT3
33121202,PLC-y,activate_relation,FGF2
33121202,JAK2,activate_relation,VEGF-A
33121202,FGF2,activate_relation,FRS2
33121202,ERK1,activate_relation,JAK2
33130228,AND,activate_relation,DO
33130228,STRAD,activate_relation,NUMBR
33130228,LKB1,activate_relation,MTORC
33130228,MTORC,activate_relation,HIF1
33130228,LKB1,activate_relation,MTORC
33130228,MTORC,activate_relation,HIF1
33130228,SET,activate_relation,GLY
33172113,MTOR,activate_relation,AKT
33172113,STAT,activate_relation,ERK
33172113,RAS,activate_relation,Raf
33172113,ERK,activate_relation,MEK
33187135,RAS,activate_relation,Raf
33187135,PKC,activate_relation,Raf
33187135,EGFR,activate_relation,JAK
33187135,EGFR,activate_relation,JAK
33187135,JAK,activate_relation,PI3K
33233641,AGO,activate_relation,GW182
33233641,Dicer,activate_relation,Trbp
33233641,Dicer,activate_relation,Trbp
33262947,IL6,activate_relation,AKT
33324155,AKT,activate_relation,MTOR
33324155,PI3K,activate_relation,AKT
33324555,ME1,activate_relation,MALAT
33373873,RIP,activate_relation,MIR-21
33402199,RAS,activate_relation,PI3K
33419029,MEK,activate_relation,ERK1
33419029,AKT,activate_relation,MTOR
33419029,ERK1,activate_relation,MEK
33419029,MTOR,activate_relation,AKT
33435440,PI3K,activate_relation,AKT
33435440,AKT,activate_relation,MTOR
33435440,JAK,activate_relation,STAT
33445709,HIF-1,activate_relation,VHL
33445709,HIF-1,activate_relation,VHL
33445709,VEGFA,activate_relation,KDR
33466360,SOS,activate_relation,SHP2
33466360,SHP2,activate_relation,SOS
33466360,KRAS,activate_relation,SHP2
33466360,SOS,activate_relation,SHP2
33466360,MTOR,activate_relation,CDK4
33466360,Raf,activate_relation,MEK
33466360,ERK,activate_relation,CCNB1
33466360,Raf,activate_relation,MEK
33466360,MEK,activate_relation,ERK
33466360,Raf,activate_relation,MEK
33469537,SQLE,activate_relation,PFKFB3
33469537,PFKFB3,activate_relation,SQLE
33469537,SQLE,activate_relation,PFKFB3
33469537,SQLE,activate_relation,PFKFB3
33521700,GAP,activate_relation,PI
33521700,RAS,activate_relation,PI
33521700,GAP,activate_relation,PI
33521700,GAP,activate_relation,PI
33521700,GAP,activate_relation,PI
33553195,VEGF,activate_relation,HIF1A
33553195,PDK,activate_relation,HIF1A
33553195,GDNF,activate_relation,GFRA1
33562150,PD-L1,activate_relation,CELL
33562150,PTDSR,activate_relation,MERTK
33562150,HGF,activate_relation,TGFB
33562150,TGFB,activate_relation,HGF
33562150,NF-KB,activate_relation,HER2
33562150,PI3K,activate_relation,AKT
33562150,JAK,activate_relation,HER2
33562150,AKT,activate_relation,MTOR
33562150,PI3K,activate_relation,AKT
33562150,SRC,activate_relation,Met
33562150,RAS,activate_relation,MERTK
33562150,NF-KB,activate_relation,STAT6
33562150,PI3K,activate_relation,EGFR
33562150,EGFR,activate_relation,RAS
33562150,PI3K,activate_relation,JAK
33562150,PI3K,activate_relation,AKT
33562150,AKT,activate_relation,MTOR
33562150,MEK,activate_relation,ERK
33562150,Raf,activate_relation,MEK
33562150,RAS,activate_relation,Raf
33562150,JAK,activate_relation,STAT3
33562150,SRC,activate_relation,TWIST
33562150,AXL,activate_relation,SRC
33562150,AXL,activate_relation,JAK
33562150,MERTK,activate_relation,VAV1
33562150,AKT,activate_relation,MTOR
33562150,NFKB,activate_relation,MMP-9
33562150,JAK,activate_relation,STAT
33562150,MERTK,activate_relation,RAS
33562150,PI3K,activate_relation,AKT
33562150,Raf,activate_relation,MEK
33562150,RAS,activate_relation,Raf
33562150,ERK,activate_relation,NFKB
33562150,ERK,activate_relation,LKB
33562150,EY-CADHERIN,activate_relation,EMT
33562150,MERTK,activate_relation,M-CSF
33562150,GAS6,activate_relation,IL-4
33562150,AKT,activate_relation,YAP
33562150,LATS1,activate_relation,YAP
33562150,MST1,activate_relation,LATS1
33562150,MERTK,activate_relation,AXL
33562150,AXL,activate_relation,MERTK
33562150,MAPK,activate_relation,MEK
33562150,MST1,activate_relation,EGF
33562150,Raf,activate_relation,MEK
33562150,PI3K,activate_relation,AKT
33562150,PI3K,activate_relation,PDK1
33572278,PIK3R2,activate_relation,GANAB
33572278,PIK3R2,activate_relation,GANAB
33572278,GRB2,activate_relation,SERPINB12
33572278,GRB2,activate_relation,SERPINB12
33572278,PIK3R2,activate_relation,GANAB
33572278,GRB2,activate_relation,SERPINB12
33572782,SAM,activate_relation,DNMT1
33572782,SAM,activate_relation,EZH2
33572782,STING,activate_relation,DNMT1
33586359,RHOA,activate_relation,JNK
33586359,MAPK,activate_relation,DKK4
33586359,MAPK,activate_relation,JNK
33586359,RHOA,activate_relation,JNK
33586359,JNK,activate_relation,T3
33586359,T3,activate_relation,JNK
33643817,RAS,activate_relation,Raf
33643817,PI3K,activate_relation,PDK
33643817,PKC,activate_relation,DAG
33643817,ERK,activate_relation,MORC2
33643817,MTORC1,activate_relation,MORC2
33643817,AKT,activate_relation,MORC2
33643817,PI3K,activate_relation,GAB1
21293176,P27KIP,activate_relation,G2
21645460,IN,activate_relation,NF-KB
21645460,CDK2,activate_relation,CDK4
21645460,ARE,activate_relation,CDK2
22176813,PI3K,activate_relation,AKT
22176813,AKT,activate_relation,MTOR
22176813,RAS,activate_relation,Raf
22176813,Raf,activate_relation,MAPK
22176813,PTEN,activate_relation,AKT
22481432,NOS,activate_relation,LPS
22481432,PKC,activate_relation,DAG
22481432,DAG,activate_relation,PKC
22481432,PKC,activate_relation,LPS
22481432,PI3K,activate_relation,AKT
22481432,DAG,activate_relation,LPS
22481432,LPS,activate_relation,DAG
22481432,LPS,activate_relation,DAG
22481432,MAPK,activate_relation,RAS
22481432,NOS,activate_relation,PKC
22481432,SHC,activate_relation,RAS
22481432,FAK,activate_relation,PAXILLIN
22481432,LPS,activate_relation,DAG
22489192,AK,activate_relation,EGFR
22776234,PI3K,activate_relation,GEF
22776234,Raf,activate_relation,RALGDS
22776234,GAP,activate_relation,GEF
22776234,RAL,activate_relation,PLD
22776234,MEK,activate_relation,ERK
22776234,PDK1,activate_relation,AKT
22776234,Raf,activate_relation,MEK
22776234,SHP2,activate_relation,GEF
22776234,PI3K,activate_relation,PDK1
22776234,TIAM1,activate_relation,RAC
22776234,RALGDS,activate_relation,RAL
23109866,ERK,activate_relation,MEK
23109866,AKT,activate_relation,MTOR
23109866,MEK,activate_relation,ERK
23109866,Raf,activate_relation,MEK
23109866,PI3K,activate_relation,AKT
23109866,RAS,activate_relation,Raf
23109866,PI3K,activate_relation,JAK
23109866,JAK,activate_relation,PI3K
23109866,JAK,activate_relation,STAT
23322021,IKK-alpha,activate_relation,IKK-beta
23345546,MAPK,activate_relation,MEK
23345546,SOS,activate_relation,FAK
23345546,PI3K,activate_relation,AKT
23345546,PI3K,activate_relation,FAK
23345546,RAS,activate_relation,RAC1
23345546,RAS,activate_relation,SOS
23345546,AKT,activate_relation,P85
23345546,AKT,activate_relation,P85
23345546,P85,activate_relation,EGFR
23345546,P85,activate_relation,EGFR
23382783,CXCR4,activate_relation,CXCL12
23382783,CXCR4,activate_relation,CCR6
23382783,CCR6,activate_relation,CCL20
23393121,Bcl-2,activate_relation,NF-KB
23393121,CD28,activate_relation,Bcl-2
23708071,LPC,activate_relation,AKT
23708071,PC,activate_relation,LPC
23708071,PC,activate_relation,LPC
23708071,LPC,activate_relation,ERK
23708071,LPA1,activate_relation,ATX
23708071,LPC,activate_relation,cPLA2
23708071,AKT,activate_relation,PLC-y
23708071,MEK,activate_relation,MAPK
23708071,PIP2,activate_relation,DAG
23708071,PLC-y,activate_relation,PIP2
23708071,AKT,activate_relation,MTOR
23708071,RAS,activate_relation,Raf
23708071,Raf,activate_relation,MEK
23708071,DAG,activate_relation,AKT
23708071,AKT,activate_relation,BAD
23877481,EP,activate_relation,EGF
23877481,EGF,activate_relation,EP
23885909,PI3K,activate_relation,AKT
23885909,MAPK,activate_relation,Raf
23885909,MTOR,activate_relation,AKT
23885909,Raf,activate_relation,RAS
23885909,Raf,activate_relation,MAPK
23909719,ROS,activate_relation,ERK1
23909719,ERK1,activate_relation,GSK3B
23909719,ROS,activate_relation,ERK1
23909719,TGFB,activate_relation,SMAD3
23912485,CAMP,activate_relation,GAS
23912485,VEGF,activate_relation,CAMP
24076266,CSL,activate_relation,p21
24165275,CDK1,activate_relation,SUZ12
24165275,EZH2,activate_relation,SUZ12
24229629,SOS,activate_relation,RAS
24229629,GRB2,activate_relation,PI3K
24229629,PI3K,activate_relation,AKT
24258572,MTOR,activate_relation,AKT
24258572,STAT3,activate_relation,VAV3
24258572,GRB2,activate_relation,FAK
24258572,GRB2,activate_relation,PI3K
24258572,MEK,activate_relation,ERK1
24258572,RAS,activate_relation,Raf
24258572,PI3K,activate_relation,AKT
24258572,AKT,activate_relation,MTOR
24258572,Raf,activate_relation,MEK
24258572,PI3K,activate_relation,RAS
24258572,Raf,activate_relation,RAS
24258572,GRB2,activate_relation,PI3K
24258572,PI3K,activate_relation,RAS
24258572,GRB2,activate_relation,PI3K
24258572,GRB2,activate_relation,RAS
24258572,GRB2,activate_relation,PI3K
24312144,MEK,activate_relation,ERK1
24312144,GAP,activate_relation,KRAS
24312144,Raf,activate_relation,P85
24312144,RAS,activate_relation,Raf
24312144,PIP2,activate_relation,PTEN
24312144,TSC1,activate_relation,RHEB
24312144,RHEB,activate_relation,S6K1
24312144,RHEB,activate_relation,IRS1
24312144,AKT,activate_relation,TSC1
24312144,LKB1,activate_relation,AMPK
24312144,AMPK,activate_relation,TSC1
24312144,AMPK,activate_relation,MTORC1
24312144,4E-BP1,activate_relation,MORC2
24312144,S6K1,activate_relation,IRS1
24312144,S6K1,activate_relation,MTORC1
24312144,MORC2,activate_relation,AKT
24413089,ATP,activate_relation,ADORA1
24413089,ATP,activate_relation,ADORA1
24649300,PAG,activate_relation,PKC
24649300,PLC,activate_relation,PAG
24649300,ERK,activate_relation,MAPK
25101240,ERK,activate_relation,FOS
25101240,PIP2,activate_relation,DAG
25101240,STAT,activate_relation,Bcl-X
25101240,STAT,activate_relation,JAK3
25189716,CD25,activate_relation,CTLA4
25257766,BRAF,activate_relation,MEK1
25257766,MAP3K1,activate_relation,MEK1
25257766,RAS,activate_relation,BRAF
25257766,RAF1,activate_relation,MEK1
25257766,COT,activate_relation,MEK1
25297942,NKD2,activate_relation,FZD8
25505733,RAS,activate_relation,BRAF
25505733,EGFR,activate_relation,PI3K
25505733,CDK,activate_relation,MTOR
25505733,EGFR,activate_relation,RAS
25505733,MEK,activate_relation,ERK
25505733,MTOR,activate_relation,CDK
25505733,BRAF,activate_relation,MEK
25505733,ERK,activate_relation,JAK
25505733,PI3K,activate_relation,SRC
25505733,SRC,activate_relation,RAS
25505733,JAK,activate_relation,ERK
25505733,MTOR,activate_relation,CDK
25557115,MEKK,activate_relation,Raf
25557115,RAL,activate_relation,RALBP1
25755681,IFNGR,activate_relation,PD-L1
25806180,PKC,activate_relation,RAS
25806180,MTOR,activate_relation,BAD
25806180,SHC,activate_relation,PI3K
25806180,BAD,activate_relation,MTOR
25806180,TSP-1,activate_relation,VEGFR2
25806180,VEGF-A,activate_relation,GAB1
25806180,Raf,activate_relation,MEK
25806180,ERK,activate_relation,MEK
25806180,PI3K,activate_relation,AKT
25806180,MEK,activate_relation,ERK
25806180,GAB1,activate_relation,SOCS-1
25806180,GAB1,activate_relation,GRB2
25806180,MTOR,activate_relation,PIP2
25806180,ERK,activate_relation,DNASE
25806180,ERK,activate_relation,DNASE
25806180,ERK,activate_relation,PI3K
25806229,BRCA1,activate_relation,RAD51
25806229,RAD50,activate_relation,ATM
25806230,RAS,activate_relation,c-src
25806231,BRCA1,activate_relation,BARD1
25806231,CtIP,activate_relation,BARD1
25806231,PIAS4,activate_relation,53BP1
25806231,BRCA1,activate_relation,CtIP
25806231,ATM,activate_relation,MDC1
25806279,PD-L1,activate_relation,PD-1
25806290,SIRT1,activate_relation,PGC1A
25806290,GH,activate_relation,IGF-1
25806290,IGF-1,activate_relation,PI3K
25806290,PI3K,activate_relation,AKT
25806290,AMPK,activate_relation,SIRT1
25806290,AMPK,activate_relation,SIRT1
25806290,AKT,activate_relation,MTOR
25806290,AMPK,activate_relation,SIRT1
25806290,SIRT1,activate_relation,AMPK
25806290,SIRT1,activate_relation,AMPK
25806345,DDR2,activate_relation,SRC
25806345,ERK,activate_relation,MTOR
25806345,PI3K,activate_relation,JAK
25806345,STAT,activate_relation,EML4
25806345,SRC,activate_relation,STAT
25806345,AKT,activate_relation,ERK
25806345,PI3K,activate_relation,JAK
25806345,PI3K,activate_relation,AKT
25806345,Raf,activate_relation,MEK
25806345,JAK,activate_relation,RAS
25806345,JAK,activate_relation,SRC
25806345,PI3K,activate_relation,RAS
25806345,PI3K,activate_relation,RAS
25806345,PI3K,activate_relation,JAK
25806345,Raf,activate_relation,RAS
25806345,PI3K,activate_relation,RAS
25806345,Hsp90,activate_relation,PI3K
25806345,RAS,activate_relation,Raf
25806345,JAK,activate_relation,PI3K
25870800,CTLA-4,activate_relation,PD-1
26123538,RAS,activate_relation,Raf
26123538,Raf,activate_relation,MEK
26123538,MEK,activate_relation,ERK
26134219,MHC,activate_relation,PD-L1
26207212,CBL,activate_relation,HGF
26207212,CBL,activate_relation,HGF
26207212,CBL,activate_relation,HGF
26207212,CBL,activate_relation,HGF
26371045,PI3K,activate_relation,AKT
26371045,AKT,activate_relation,MTOR
26371045,RAS,activate_relation,Raf
26371045,Raf,activate_relation,MEK
26558876,NET,activate_relation,CD28
26578706,KRAS,activate_relation,CAN
26578706,CAN,activate_relation,KRAS
26578706,PI3K,activate_relation,AKT
26578706,CAN,activate_relation,KRAS
26578706,ERK,activate_relation,MAPK
26578706,MEK,activate_relation,ERK
26578706,ERK,activate_relation,MEK
26578706,PI3K,activate_relation,AKT
26579470,RAS,activate_relation,Raf
26579470,SOS,activate_relation,RAS
26579470,SOS,activate_relation,DAG
26579470,AKT,activate_relation,MTOR
26579470,GAB1,activate_relation,STAT3
26579470,MEK,activate_relation,ERK1
26579470,BCL2,activate_relation,BAD
26579470,DAG,activate_relation,PKC
26579470,PIP2,activate_relation,GAB1
26579470,PKC,activate_relation,Raf
26579470,PI3K,activate_relation,AKT
26579470,STAT3,activate_relation,JAK
26579470,JAK,activate_relation,STAT3
26579470,PI3K,activate_relation,AKT
26579470,AKT,activate_relation,PI3K
26579470,JAK,activate_relation,STAT3
26579470,AKT,activate_relation,MTOR
26579470,PTEN,activate_relation,PI3K
26579470,AND,activate_relation,STAT3
26579470,JAK,activate_relation,SRC
26579470,STAT3,activate_relation,AND
26579470,MTOR,activate_relation,BIM
26579470,SRC,activate_relation,STAT3
26579470,DAG,activate_relation,PKC
26579470,JAK,activate_relation,PTEN
26579470,SHC,activate_relation,GAB1
26579470,PI3K,activate_relation,AKT
